,ZIP,date,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Land_Sq_Mi,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,places,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,first,last,low_income,middle_income,high_income,stay_home_ratio,new1day_after,new2day_after,new3day_after,new4day_after,new5day_after,new6day_after,new7day_after,new8day_after,new9day_after,new10day_after,new11day_after,ave_new7_10after,ave_new6_9after,ave_new8_11after
1,90004,2020/3/16,2,1,1891,4046,676,776,59,93,61586,3,20205,3.25E-05,1.62E-05,"Melrose,Hancock Park,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.797337278,7,1,2,0,3,6,3,8,8,16,6,8.75,6.25,9.5
2,90006,2020/3/16,1,1,2075,6493,500,480,163,75,61698,1,32134,1.62E-05,1.62E-05,"Koreatown,Westlake,Harvard Heights,Pico-Union,",1,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,4.15,0,0,0,0,1,1,1,3,0,3,2,1.75,1.25,2
3,90018,2020/3/16,1,1,1244,5472,481,643,47,93,53256,2,18389,1.88E-05,1.88E-05,"West Adams,Adams-Normandie,Jefferson Park,",1,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.586278586,0,0,0,0,1,1,0,2,1,2,1,1.25,1,1.5
4,90033,2020/3/16,5,4,1332,6733,474,664,52,93,47583,3,14564,0.00010508,8.41E-05,"Boyle Heights,",1,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.810126582,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0.75
5,90039,2020/3/16,1,1,664,7947,243,740,42,95,29589,3,7848,3.38E-05,3.38E-05,"Silver Lake,Atwater Village,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.732510288,0,0,0,0,2,0,1,1,1,5,1,2,0.75,2
6,90043,2020/3/16,1,1,1659,9058,610,585,43,93,44627,4,10795,2.24E-05,2.24E-05,"West Vernon,Hyde Park,View Heights,View Park/Windsor Hills,",1,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.719672131,0,0,0,0,1,0,1,2,1,1,1,1.25,1,1.25
7,90045,2020/3/16,1,1,1326,30355,411,692,187,79,41149,10,3836,2.43E-05,2.43E-05,"Westchester,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.226277372,1,0,1,0,0,0,0,0,2,2,1,1,0.5,1.25
8,90069,2020/3/16,5,1,636,4628,248,623,35,95,20435,2,9666,0.000244678,4.89E-05,"West Hollywood,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.564516129,3,3,1,3,3,1,4,8,0,4,7,4,3.25,4.75
9,90210,2020/3/16,1,1,1322,529317,484,692,92,88,19909,10,1966,5.02E-05,5.02E-05,"Beverly Hills,Beverly Crest,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.731404959,0,3,0,1,2,1,4,0,1,2,7,1.75,1.5,2.5
10,90230,2020/3/16,2,1,1022,5140,409,893,34,96,32808,4,7277,6.10E-05,3.05E-05,"Culver City,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.498777506,0,0,1,1,0,0,1,2,1,2,1,1.5,1,1.5
11,90247,2020/3/16,1,1,1451,6192,486,710,76,90,47531,3,12661,2.10E-05,2.10E-05,"Gardena,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.985596708,0,0,0,0,0,0,0,0,0,3,1,0.75,0,1
12,90266,2020/3/16,3,2,1299,32872,508,1020,24,98,35573,3,9037,8.43E-05,5.62E-05,"Manhattan Beach,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.557086614,1,0,1,1,1,0,2,2,6,4,1,3.5,2.5,3.25
13,90291,2020/3/16,1,1,537,41111,183,765,63,92,27525,2,11018,3.63E-05,3.63E-05,"Venice,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.93442623,1,2,0,0,2,1,0,1,1,2,0,1,0.75,1
14,90403,2020/3/16,1,1,563,5068,213,802,33,96,24354,1,17054,4.11E-05,4.11E-05,"Santa Monica,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.643192488,0,2,1,2,1,2,5,4,2,3,7,3.5,3.25,4
15,90503,2020/3/16,2,1,1945,4465,675,898,59,94,44908,5,8478,4.45E-05,2.23E-05,"Torrance,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.881481481,1,1,0,0,0,1,1,1,4,5,7,2.75,1.75,4.25
16,90638,2020/3/16,2,1,2481,6979,780,794,106,88,49383,7,6275,4.05E-05,2.02E-05,"La Mirada,East Whittier,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.180769231,1,0,0,0,0,0,0,0,1,1,1,0.5,0.25,0.75
17,90731,2020/3/16,1,0,1891,7683,643,696,63,92,61850,9,6717,1.62E-05,0,"San Pedro,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.940902022,0,0,0,0,0,0,1,0,2,1,3,1,0.75,1.5
18,90746,2020/3/16,1,1,931,6974,339,587,66,90,26996,5,4628,3.70E-05,3.70E-05,"Carson,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.746312684,0,0,0,2,0,1,2,2,1,12,0,4.25,1.5,3.75
19,90755,2020/3/16,5,1,443,6823,166,738,55,93,11074,2,5082,0.000451508,9.03E-05,"Long Beach,Signal Hill,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.668674699,3,0,4,2,1,2,2,9,13,13,17,9.25,6.5,13
20,91007,2020/3/16,1,1,1363,5761,548,998,33,97,34523,5,6210,2.90E-05,2.90E-05,"Arcadia,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.487226277,0,1,0,0,0,0,1,1,0,2,0,1,0.5,0.75
21,91030,2020/3/16,1,1,895,5174,333,936,42,96,25794,3,7562,3.88E-05,3.88E-05,"South Pasadena,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.687687688,0,0,0,1,0,1,0,0,0,1,1,0.25,0.25,0.5
22,91104,2020/3/16,2,1,1122,4959,432,816,41,95,37974,3,9985,5.27E-05,2.63E-05,"Pasadena,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.597222222,0,0,0,1,0,0,3,0,1,3,0,1.75,1,1
23,91208,2020/3/16,2,1,544,6716,211,1007,45,96,13538,3,3551,0.000147732,7.39E-05,"Glendale,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.578199052,1,1,0,0,1,1,3,1,2,11,6,4.25,1.75,5
24,91304,2020/3/16,3,1,2251,5244,876,832,48,95,53761,9,5716,5.58E-05,1.86E-05,"West Hills,Canoga Park,Lake Manor,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.569634703,0,0,0,0,1,1,1,0,0,1,2,0.5,0.5,0.75
25,91316,2020/3/16,3,1,934,5859,386,962,25,97,29964,5,5984,0.00010012,3.34E-05,"Encino,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.419689119,2,1,0,2,2,0,0,2,1,8,2,2.75,0.75,3.25
26,91330,2020/3/16,1,1,197,45406,25,0,1097,0,3273,0,9598,0.00030553,0.00030553,"Northridge,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,7.88,0,0,0,0,0,0,0,1,0,2,3,0.75,0.25,1.5
27,91344,2020/3/16,3,1,2923,7466,1123,869,46,95,53266,16,3245,5.63E-05,1.88E-05,"Granada Hills,Newhall,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.60284951,0,0,1,0,0,0,1,0,2,1,0,1,0.75,0.75
28,91356,2020/3/16,5,1,1370,5042,561,1013,34,97,30804,7,4200,0.000162317,3.25E-05,"Tarzana,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.442067736,0,0,0,1,1,1,0,1,0,5,3,1.5,0.5,2.25
29,91423,2020/3/16,2,1,1160,5343,491,846,29,97,33737,4,7732,5.93E-05,2.96E-05,"Sherman Oaks,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.362525458,0,2,1,1,1,0,1,2,2,5,4,2.5,1.25,3.25
30,91741,2020/3/16,1,1,1279,6467,396,755,79,91,26565,14,1792,3.76E-05,3.76E-05,"Glendora,Unincorporated - Glendora,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.22979798,0,0,0,0,0,0,0,0,1,0,2,0.25,0.25,0.75
31,91765,2020/3/16,2,1,2142,8750,775,803,66,92,47139,18,2491,4.24E-05,2.12E-05,"Diamond Bar,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.763870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,91773,2020/3/16,1,1,1576,6857,550,841,52,94,34496,14,2411,2.90E-05,2.90E-05,"San Dimas,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.865454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,91803,2020/3/16,1,1,1018,5432,387,858,59,94,30385,3,9303,3.29E-05,3.29E-05,"Alhambra,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.630490956,0,0,1,1,0,0,1,1,1,2,0,1.25,0.75,1
34,93536,2020/3/16,1,1,3364,9130,1104,763,73,91,72383,242,298,1.38E-05,1.38E-05,"Lancaster,Quartz Hill,Del Sur,",2,73.91,50.28,63.04,-19,12,-40,-29,-22,11,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.047101449,0,0,0,2,0,1,3,1,5,3,2,3,2.5,2.75
35,90004,2020/3/17,9,7,1851,4155,714,816,55,94,61586,3,20205,0.000146137,0.000113662,"Melrose,Hancock Park,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.592436975,1,2,0,3,6,3,8,8,16,6,10,9.5,8.75,10
36,90006,2020/3/17,1,0,2043,6520,521,540,184,75,61698,1,32134,1.62E-05,0,"Koreatown,Westlake,Harvard Heights,Pico-Union,",1,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,3.921305182,0,0,0,1,1,1,3,0,3,2,5,2,1.75,2.5
37,90008,2020/3/17,1,1,981,5902,345,578,61,90,31739,3,8641,3.15E-05,3.15E-05,"Baldwin Hills,Leimert Park,",1,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,TRUE,FALSE,FALSE,2.843478261,0,0,0,1,1,0,0,0,2,2,2,1,0.5,1.5
38,90018,2020/3/17,1,0,1259,6349,535,713,32,96,53256,2,18389,1.88E-05,0,"West Adams,Adams-Normandie,Jefferson Park,",1,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.353271028,0,0,0,1,1,0,2,1,2,1,1,1.5,1.25,1.25
39,90033,2020/3/17,5,0,1348,7427,498,681,54,93,47583,3,14564,0.00010508,0,"Boyle Heights,",1,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.706827309,0,0,0,0,0,0,0,0,2,1,0,0.75,0.5,0.75
40,90039,2020/3/17,1,0,702,6075,261,766,36,96,29589,3,7848,3.38E-05,0,"Silver Lake,Atwater Village,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.689655172,0,0,0,2,0,1,1,1,5,1,3,2,2,2.5
41,90041,2020/3/17,1,1,973,9724,354,731,87,89,29516,3,8176,3.39E-05,3.39E-05,"Eagle Rock,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.748587571,0,0,0,0,0,1,0,0,1,1,4,0.5,0.5,1.5
42,90043,2020/3/17,1,0,1637,8029,630,676,36,95,44627,4,10795,2.24E-05,0,"West Vernon,Hyde Park,View Heights,View Park/Windsor Hills,",1,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.598412698,0,0,0,1,0,1,2,1,1,1,2,1.25,1.25,1.25
43,90045,2020/3/17,2,1,1350,32247,427,695,186,79,41149,10,3836,4.86E-05,2.43E-05,"Westchester,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.161592506,0,1,0,0,0,0,0,2,2,1,4,1.25,1,2.25
44,90049,2020/3/17,1,1,1221,5396,509,1082,39,97,36964,15,2460,2.71E-05,2.71E-05,"Brentwood,Mandeville Canyon,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.398821218,1,11,3,2,5,4,4,3,8,2,1,4.25,4.75,3.5
45,90066,2020/3/17,1,1,1389,4786,574,932,28,97,59394,4,12064,1.68E-05,1.68E-05,"Mar Vista,Del Rey,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.419860627,0,0,2,2,1,1,1,2,6,0,1,2.25,2.5,2.25
46,90069,2020/3/17,8,3,617,4364,238,628,31,95,20435,2,9666,0.000391485,0.000146807,"West Hollywood,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.592436975,3,1,3,3,1,4,8,0,4,7,8,4.75,4,4.75
47,90210,2020/3/17,1,0,1285,459995,464,750,101,88,19909,10,1966,5.02E-05,0,"Beverly Hills,Beverly Crest,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.769396552,3,0,1,2,1,4,0,1,2,7,3,2.5,1.75,3.25
48,90230,2020/3/17,2,0,1045,4707,418,964,22,98,32808,4,7277,6.10E-05,0,"Culver City,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.5,0,1,1,0,0,1,2,1,2,1,1,1.5,1.5,1.25
49,90247,2020/3/17,1,0,1494,6699,474,721,67,91,47531,3,12661,2.10E-05,0,"Gardena,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.151898734,0,0,0,0,0,0,0,0,3,1,1,1,0.75,1.25
50,90262,2020/3/17,1,1,1973,6366,721,729,58,93,70936,4,14677,1.41E-05,1.41E-05,"Lynwood,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.736477115,0,0,0,0,1,0,0,1,3,2,5,1.5,1,2.75
51,90266,2020/3/17,4,1,1282,2494,522,1109,20,98,35573,3,9037,0.000112445,2.81E-05,"Manhattan Beach,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.455938697,0,1,1,1,0,2,2,6,4,1,1,3.25,3.5,3
52,90291,2020/3/17,2,1,582,22117,195,734,60,92,27525,2,11018,7.27E-05,3.63E-05,"Venice,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.984615385,2,0,0,2,1,0,1,1,2,0,2,1,1,1.25
53,90403,2020/3/17,1,0,544,3890,230,918,30,97,24354,1,17054,4.11E-05,0,"Santa Monica,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.365217391,2,1,2,1,2,5,4,2,3,7,10,4,3.5,5.5
54,90503,2020/3/17,1,1,1980,4402,768,968,36,96,44908,5,8478,2.23E-05,2.23E-05,"Torrance,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.578125,1,0,0,0,1,1,1,4,5,7,11,4.25,2.75,6.75
55,90638,2020/3/17,3,1,2507,7219,821,829,89,90,49383,7,6275,6.07E-05,2.02E-05,"La Mirada,East Whittier,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,3.053593179,0,0,0,0,0,0,0,1,1,1,1,0.75,0.5,1
56,90731,2020/3/17,1,0,1897,7167,650,688,60,92,61850,9,6717,1.62E-05,0,"San Pedro,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.918461538,0,0,0,0,0,1,0,2,1,3,1,1.5,1,1.75
57,90746,2020/3/17,1,0,918,7430,339,584,55,91,26996,5,4628,3.70E-05,0,"Carson,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.707964602,0,0,2,0,1,2,2,1,12,0,5,3.75,4.25,4.5
58,90755,2020/3/17,8,3,420,5167,166,835,17,98,11074,2,5082,0.000722413,0.000270905,"Long Beach,Signal Hill,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.530120482,0,4,2,1,2,2,9,13,13,17,18,13,9.25,15.25
59,91001,2020/3/17,1,1,1171,5442,419,809,48,94,37711,8,4558,2.65E-05,2.65E-05,"Altadena,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.794749403,0,0,1,1,0,2,0,0,1,3,1,1,0.75,1.25
60,91007,2020/3/17,1,0,1394,6145,558,1043,26,98,34523,5,6210,2.90E-05,0,"Arcadia,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.498207885,1,0,0,0,0,1,1,0,2,0,2,0.75,1,1
61,91030,2020/3/17,1,0,906,4101,345,992,43,96,25794,3,7562,3.88E-05,0,"South Pasadena,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.626086957,0,0,1,0,1,0,0,0,1,1,0,0.5,0.25,0.5
62,91104,2020/3/17,2,0,1120,4932,426,861,34,96,37974,3,9985,5.27E-05,0,"Pasadena,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.629107981,0,0,1,0,0,3,0,1,3,0,0,1,1.75,1
63,91208,2020/3/17,3,1,543,5078,198,1028,33,97,13538,3,3551,0.000221598,7.39E-05,"Glendale,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.742424242,1,0,0,1,1,3,1,2,11,6,7,5,4.25,6.5
64,91304,2020/3/17,3,0,2258,5151,937,855,29,97,53761,9,5716,5.58E-05,0,"West Hills,Canoga Park,Lake Manor,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.40981857,0,0,0,1,1,1,0,0,1,2,1,0.75,0.5,1
65,91316,2020/3/17,5,2,927,5369,422,1050,13,99,29964,5,5984,0.000166867,6.67E-05,"Encino,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.196682464,1,0,2,2,0,0,2,1,8,2,3,3.25,2.75,3.5
66,91330,2020/3/17,1,0,190,48888,18,0,1178,0,3273,0,9598,0.00030553,0,"Northridge,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,10.55555556,0,0,0,0,0,0,1,0,2,3,1,1.5,0.75,1.5
67,91344,2020/3/17,3,0,2921,6917,1082,880,43,95,53266,16,3245,5.63E-05,0,"Granada Hills,Newhall,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.699630314,0,1,0,0,0,1,0,2,1,0,0,0.75,1,0.75
68,91350,2020/3/17,2,0,2753,5614,1031,1027,39,96,37350,16,2204,5.35E-05,0,"Santa Clarita,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.670223084,0,1,1,0,0,3,0,3,6,8,8,4.25,3,6.25
69,91356,2020/3/17,5,0,1402,4981,591,1060,20,98,30804,7,4200,0.000162317,0,"Tarzana,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.372250423,0,0,1,1,1,0,1,0,5,3,2,2.25,1.5,2.5
70,91364,2020/3/17,2,1,1264,4620,514,1033,24,98,27340,7,3600,7.32E-05,3.66E-05,"Woodland Hills,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.459143969,1,0,1,1,0,2,1,3,3,0,4,1.75,2.25,2.5
71,91423,2020/3/17,2,0,1161,4608,456,825,28,97,33737,4,7732,5.93E-05,0,"Sherman Oaks,",2,68.19,46.31,63.51,-24,8,-21,-30,-29,14,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.546052632,2,1,1,1,0,1,2,2,5,4,4,3.25,2.5,3.75
