ZIP,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,week3
91356,2020/4/26,69,18,1330,4521,630,1140,8,99,30804,4200,0.002239969,0.000584387,2,0.473684211,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,13
91356,2020/5/3,77,8,1308,4865,601,1099,11,99,30804,4200,0.002499675,0.0002597,2,0.4594801220000001,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,15
91356,2020/5/10,90,13,1344,4264,606,1119,13,98,30804,4200,0.002921698,0.000422,2,0.450892857,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,37
91361,2020/4/5,1,1,372,4414,178,1099,6,99,20438,610,4.89e-05,4.89e-05,2,0.478494624,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,0
91361,2020/4/12,6,5,327,3569,167,1217,5,99,20438,610,0.000293571,0.00024461400000000004,2,0.5107033639999999,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,0
91361,2020/4/19,6,0,311,4046,143,1160,11,99,20438,610,0.000293571,0.0,2,0.459807074,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,0
91361,2020/4/26,6,0,320,4255,138,1128,17,98,20438,610,0.000293571,0.0,2,0.43125,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,0
91361,2020/5/3,6,0,313,4100,128,1090,22,98,20438,610,0.000293571,0.0,2,0.408945687,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,0
91361,2020/5/10,6,0,316,3641,133,1131,20,98,20438,610,0.000293571,0.0,2,0.420886076,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,0
91364,2020/3/22,5,4,1194,3908,515,823,18,97,27340,3600,0.000182882,0.0001464,2,0.431323283,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,28
91364,2020/3/29,19,14,1167,3644,534,1127,11,99,27340,3600,0.000694952,0.0005121640000000001,2,0.457583548,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,21
91364,2020/4/5,47,28,1266,3292,641,1091,4,99,27340,3600,0.001719093,0.00102414,2,0.506319115,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,16
91364,2020/4/12,68,21,1195,3255,652,1170,1,99,27340,3600,0.002487198,0.0007681760000000001,2,0.545606695,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,18
91364,2020/4/19,84,16,1131,3615,560,1156,5,99,27340,3600,0.003072421,0.000585412,2,0.4951370470000001,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,16
91364,2020/4/26,102,18,1175,4003,558,1115,5,99,27340,3600,0.003730797,0.000658375,2,0.4748936170000001,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,14
91364,2020/5/3,118,16,1156,4094,550,1077,7,99,27340,3600,0.00431602,0.00058527,2,0.4757785470000001,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,15
91364,2020/5/10,130,14,1221,4085,572,1087,9,99,27340,3600,0.004754938,0.000512212,2,0.468468468,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,4
91381,2020/3/22,1,1,1266,4956,645,1106,5,99,20371,541,4.91e-05,4.91e-05,2,0.5094786729999999,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,6
91381,2020/3/29,1,3,1281,4719,647,1313,2,99,20371,541,4.91e-05,0.0001473,2,0.505074161,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,4
91381,2020/4/5,7,6,1357,4349,707,1319,2,99,20371,541,0.000343626,0.000294558,2,0.521002211,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,2
91381,2020/4/12,11,4,1340,4620,743,1372,0,100,20371,541,0.0005399830000000001,0.0001964,2,0.554477612,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,3
91381,2020/4/19,13,2,1270,4543,658,1338,2,99,20371,541,0.000638162,9.82e-05,2,0.5181102360000001,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,2
91381,2020/4/26,16,3,1312,4986,648,1291,4,99,20371,541,0.00078543,0.0001473,2,0.493902439,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,5
91381,2020/5/3,18,2,1299,5127,618,1239,6,99,20371,541,0.0008836089999999998,9.82e-05,2,0.475750577,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
91381,2020/5/10,23,5,1335,4810,601,1238,10,99,20371,541,0.001129056,0.0002455,2,0.450187266,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,4
91387,2020/3/29,1,1,2255,6797,1059,1052,10,99,43717,882,2.29e-05,2.29e-05,2,0.46962306,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,6
91387,2020/4/5,8,7,2491,6913,1277,1044,4,99,43717,882,0.000182995,0.0001601,2,0.512645524,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,1
91387,2020/4/12,14,6,2368,7287,1236,1104,1,99,43717,882,0.000320242,0.0001372,2,0.521959459,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,6
91387,2020/4/19,15,1,2150,6734,1008,1113,7,99,43717,882,0.000343116,2.29e-05,2,0.468837209,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,5
91387,2020/4/26,21,6,2314,7398,1042,1016,10,99,43717,882,0.000480362,0.000137272,2,0.450302506,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,2
91387,2020/5/3,26,5,2280,7382,1001,977,15,98,43717,882,0.000594734,0.00011440000000000003,2,0.439035088,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
91387,2020/5/10,28,2,2425,7679,1029,940,17,98,43717,882,0.0006404830000000001,4.58e-05,2,0.424329897,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,4
91390,2020/4/5,2,2,1203,7512,593,1272,4,99,19053,133,0.00010497,0.000105,2,0.492934331,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,0
91390,2020/4/12,2,0,1147,8130,611,1319,1,99,19053,133,0.00010497,0.0,2,0.532693984,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,1
91390,2020/4/19,2,0,1071,8245,500,1280,8,99,19053,133,0.00010497,0.0,2,0.466853408,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
91390,2020/4/26,3,1,1106,8306,492,1227,11,99,19053,133,0.000157456,5.25e-05,2,0.444846293,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,2
91390,2020/5/3,4,1,1093,8102,463,1188,15,98,19053,133,0.000209941,5.25e-05,2,0.423604758,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,2
91390,2020/5/10,6,2,1115,7927,452,1180,20,98,19053,133,0.000314911,0.00010497,2,0.405381166,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,2
91401,2020/3/22,6,6,1384,4128,630,711,11,98,41412,11993,0.000144886,0.00014480000000000002,2,0.4552023120000001,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,17
91401,2020/3/29,4,9,1376,4067,647,974,9,99,41412,11993,9.66e-05,0.0002171,2,0.470203488,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,11
91401,2020/4/5,21,17,1486,3825,749,959,5,99,41412,11993,0.000507099,0.0004103380000000001,2,0.504037685,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,12
91401,2020/4/12,32,11,1360,4227,733,1075,2,99,41412,11993,0.000772723,0.0002655,2,0.538970588,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,30
91401,2020/4/19,44,12,1271,4006,618,1058,7,99,41412,11993,0.001062494,0.0002897,2,0.486231314,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,17
91401,2020/4/26,74,30,1395,4095,653,946,10,98,41412,11993,0.001786922,0.000724452,2,0.468100358,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,8
91401,2020/5/3,91,17,1406,4168,648,864,11,98,41412,11993,0.002197431,0.000410381,2,0.460881935,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,9
91401,2020/5/10,99,8,1496,3999,663,863,13,98,41412,11993,0.002390611,0.000193,2,0.443181818,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,12
91402,2020/3/29,6,6,2154,4844,939,910,20,97,70686,18965,8.49e-05,8.48e-05,1,0.435933148,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,32
91402,2020/4/5,33,27,2365,4342,1088,896,14,98,70686,18965,0.000466853,0.000381877,1,0.460042283,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,29
91402,2020/4/12,65,32,2227,4370,1107,961,8,99,70686,18965,0.00091956,0.000452618,1,0.497081275,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,115
91402,2020/4/19,94,29,2045,4828,931,977,19,98,70686,18965,0.001329825,0.000410171,1,0.455256724,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,116
91402,2020/4/26,209,115,2228,4654,954,865,22,97,70686,18965,0.002956738,0.0016268539999999998,1,0.428186715,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,115
91402,2020/5/3,325,116,2189,4684,933,820,23,97,70686,18965,0.0045977990000000005,0.0016410729999999998,1,0.426222019,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,119
91402,2020/5/10,440,115,2282,4841,971,814,21,97,70686,18965,0.006224711999999999,0.0016269429999999998,1,0.425503944,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,88
91405,2020/3/22,2,2,1939,4631,861,611,19,96,55384,16737,3.61e-05,3.620000000000001e-05,1,0.444043321,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,30
91405,2020/3/29,7,5,1903,4884,849,843,14,98,55384,16737,0.00012639,9.03e-05,1,0.446137677,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,44
91405,2020/4/5,37,30,2052,4409,970,850,11,98,55384,16737,0.000668063,0.00054179,1,0.472709552,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,44
91405,2020/4/12,81,44,1929,4065,982,936,8,99,55384,16737,0.001462516,0.0007944510000000001,1,0.509072058,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,116
91405,2020/4/19,125,44,1732,4731,791,927,19,97,55384,16737,0.00225697,0.000794408,1,0.45669746,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,95
91405,2020/4/26,241,116,1930,4733,841,804,19,97,55384,16737,0.0043514370000000005,0.002094468,1,0.435751295,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,110
91405,2020/5/3,336,95,1935,4821,860,774,19,97,55384,16737,0.006066734,0.001715318,1,0.444444444,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,101
91405,2020/5/10,446,110,2031,4490,906,768,16,97,55384,16737,0.008052867,0.001986135,1,0.446085672,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,86
91406,2020/3/22,1,1,1914,5302,868,680,12,98,55215,6789,1.8100000000000006e-05,1.8100000000000006e-05,2,0.453500522,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,17
91406,2020/3/29,8,7,1938,5336,848,897,20,97,55215,6789,0.000144888,0.00012670000000000002,2,0.437564499,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,8
91406,2020/4/5,25,17,2084,4998,973,921,11,98,55215,6789,0.000452776,0.00030780000000000005,2,0.466890595,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,12
91406,2020/4/12,33,8,1975,5201,1005,974,5,99,55215,6789,0.000597664,0.00014480000000000002,2,0.5088607589999999,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,21
91406,2020/4/19,45,12,1795,5164,829,1009,11,98,55215,6789,0.000814996,0.0002172,2,0.46183844,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,39
91406,2020/4/26,66,21,1981,5478,878,907,14,98,55215,6789,0.001195327,0.0003804,2,0.4432105,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,32
91406,2020/5/3,105,39,1965,5493,877,843,16,98,55215,6789,0.001901657,0.000706307,2,0.446310433,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,20
91406,2020/5/10,135,32,2055,5390,895,838,18,97,55215,6789,0.002444988,0.0005794859999999999,2,0.435523114,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,27
91423,2020/3/22,7,6,1107,4605,486,749,17,97,33737,7732,0.000207487,0.00017769999999999998,2,0.43902439,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,29
91423,2020/3/29,27,20,1082,4394,497,954,14,98,33737,7732,0.000800308,0.0005928330000000001,2,0.459334566,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,23
91423,2020/4/5,56,29,1271,5514,580,892,21,97,33737,7732,0.0016598989999999998,0.000859525,2,0.456333596,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,10
91423,2020/4/12,79,23,1134,4836,578,1004,8,99,33737,7732,0.002341643,0.0006816560000000001,2,0.5097001760000001,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,27
91423,2020/4/19,89,10,1051,4770,491,1025,10,99,33737,7732,0.002638053,0.000296264,2,0.46717412,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,17
91423,2020/4/26,116,27,1145,4724,513,969,13,98,33737,7732,0.003438361,0.000800325,2,0.448034934,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,44
91423,2020/5/3,133,17,1118,4982,509,925,12,98,33737,7732,0.003942259,0.00050391,2,0.455277281,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,22
91423,2020/5/10,177,44,1202,5256,534,930,13,98,33737,7732,0.005246465,0.001304201,2,0.444259567,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,17
91502,2020/3/22,2,2,227,4996,100,548,12,97,11598,8687,0.000172444,0.0001724,1,0.440528634,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,51
91502,2020/3/29,19,17,220,5566,96,824,25,97,11598,8687,0.001638213,0.0014657270000000002,1,0.436363636,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,32
91502,2020/4/5,70,51,224,3209,106,871,10,98,11598,8687,0.006035523,0.004397311,1,0.473214286,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,32
91502,2020/4/12,102,32,206,3845,106,1011,3,99,11598,8687,0.00879462,0.0027590970000000003,1,0.5145631070000001,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,85
91502,2020/4/19,134,32,197,5781,95,1026,7,99,11598,8687,0.011553716,0.002759075,1,0.482233503,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,37
91502,2020/4/26,219,85,212,5477,94,926,9,99,11598,8687,0.018882566,0.007328849,1,0.443396226,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,47
91502,2020/5/3,256,37,219,5152,103,927,7,99,11598,8687,0.022072771,0.0031902040000000003,1,0.470319635,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,42
91502,2020/5/10,303,47,223,4124,99,917,10,98,11598,8687,0.026125194,0.004052423,1,0.443946188,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,26
91601,2020/4/12,1,1,1179,5499,613,849,4,99,37085,13994,2.7e-05,2.7e-05,2,0.519932146,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,3
91601,2020/4/19,1,0,1090,4796,537,868,5,99,37085,13994,2.7e-05,0.0,2,0.49266055,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
91601,2020/4/26,4,3,1194,5309,551,744,8,98,37085,13994,0.00010786,8.09e-05,2,0.461474037,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,1
91601,2020/5/3,5,1,1196,5496,565,737,9,98,37085,13994,0.000134825,2.7e-05,2,0.472408027,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,3
91601,2020/5/10,6,1,1321,5065,591,708,11,98,37085,13994,0.00016179,2.7e-05,2,0.4473883420000001,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,2
91602,2020/3/29,1,1,491,2965,234,894,11,98,19358,9456,5.17e-05,5.17e-05,2,0.476578411,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,1
91602,2020/4/5,6,5,572,4200,289,836,6,99,19358,9456,0.000309949,0.000258333,2,0.505244755,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,0
91602,2020/4/12,7,1,527,4635,291,930,0,100,19358,9456,0.000361608,5.17e-05,2,0.552182163,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,2
91602,2020/4/19,7,0,489,4425,257,923,4,99,19358,9456,0.000361608,0.0,2,0.525562372,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
91602,2020/4/26,9,2,511,4981,252,872,2,99,19358,9456,0.000464924,0.0001034,2,0.493150685,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,3
91602,2020/5/3,10,1,498,6624,241,816,8,99,19358,9456,0.000516582,5.17e-05,2,0.483935743,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,3
91602,2020/5/10,13,3,534,4579,260,790,5,99,19358,9456,0.0006715569999999999,0.000155016,2,0.486891386,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,0
91604,2020/3/22,4,2,1288,9169,506,605,56,91,32117,6235,0.000124545,6.22e-05,2,0.392857143,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,7
91604,2020/3/29,14,12,1295,13226,529,877,64,93,32117,6235,0.000435906,0.00037359,2,0.408494208,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,2
91604,2020/4/5,21,7,1313,7336,624,924,21,97,32117,6235,0.000653859,0.00021790000000000004,2,0.475247525,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,3
91604,2020/4/12,21,2,1160,6968,615,1062,3,99,32117,6235,0.000653859,6.22e-05,2,0.530172414,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,9
91604,2020/4/19,24,3,1102,6006,533,1005,7,99,32117,6235,0.000747268,9.34e-05,2,0.483666062,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,13
91604,2020/4/26,33,9,1153,5256,529,944,9,99,32117,6235,0.001027493,0.00028010000000000003,2,0.458803122,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,11
91604,2020/5/3,46,13,1137,7179,524,937,9,99,32117,6235,0.0014322629999999998,0.000404717,2,0.460861917,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,10
91604,2020/5/10,57,11,1192,4398,544,950,9,99,32117,6235,0.001774761,0.000342462,2,0.456375839,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,6
91606,2020/3/22,5,5,1428,5055,563,662,32,95,44476,13344,0.00011242,0.0001125,1,0.394257703,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,61
91606,2020/3/29,30,25,1369,4644,570,795,23,97,44476,13344,0.0006745210000000001,0.0005620719999999999,1,0.416362308,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,32
91606,2020/4/5,91,61,1701,6569,696,681,38,94,44476,13344,0.002046047,0.001371489,1,0.409171076,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,43
91606,2020/4/12,121,32,1482,6219,667,804,14,98,44476,13344,0.002720568,0.0007195360000000001,1,0.450067476,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,119
91606,2020/4/19,164,43,1384,5493,568,793,21,97,44476,13344,0.003687382,0.000966892,1,0.410404624,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,109
91606,2020/4/26,283,119,1520,5302,592,703,26,96,44476,13344,0.006362982,0.002675601,1,0.389473684,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,89
91606,2020/5/3,392,109,1470,5801,599,695,24,96,44476,13344,0.008813742,0.002450723,1,0.407482993,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,78
91606,2020/5/10,481,89,1637,5547,593,639,38,94,44476,13344,0.010814821,0.002001127,1,0.362248015,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,62
91607,2020/3/29,18,6,1170,3977,570,1104,12,98,30873,12652,0.000583034,0.000194363,2,0.487179487,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,5
91607,2020/4/5,30,12,1329,3566,660,989,7,99,30873,12652,0.000971723,0.000388763,2,0.496613995,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,11
91607,2020/4/12,35,5,1259,4111,672,1074,3,99,30873,12652,0.001133677,0.000162,2,0.53375695,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,38
91607,2020/4/19,46,11,1179,4206,583,1114,4,99,30873,12652,0.001489975,0.00035639999999999994,2,0.494486853,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,42
91607,2020/4/26,84,38,1288,4706,592,981,9,99,30873,12652,0.002720824,0.001230878,2,0.459627329,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,30
91607,2020/5/3,126,42,1267,4770,604,949,8,99,30873,12652,0.004081235999999999,0.001360439,2,0.476716654,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,23
91607,2020/5/10,156,30,1306,4454,607,961,8,99,30873,12652,0.005052959,0.000971742,2,0.464777948,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,17
91702,2020/3/29,2,2,2099,12386,857,850,113,88,62348,368,3.21e-05,3.2e-05,2,0.4082896620000001,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,7
91702,2020/4/5,14,12,2327,9672,1027,865,47,94,62348,368,0.000224546,0.0001925,2,0.441340782,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,9
91702,2020/4/12,21,7,2191,9298,1065,978,15,98,62348,368,0.00033681900000000003,0.00011220000000000003,2,0.486079416,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,37
91702,2020/4/19,30,9,2042,8412,916,977,33,96,62348,368,0.00048117,0.0001443,2,0.448579824,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,36
91702,2020/4/26,65,37,2190,8590,907,862,37,95,62348,368,0.001042535,0.000593414,2,0.414155251,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,35
91702,2020/5/3,101,36,2104,7698,912,877,32,96,62348,368,0.00161994,0.000577424,2,0.433460076,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,25
91702,2020/5/10,136,35,2165,5544,921,927,19,97,62348,368,0.002181305,0.000561375,2,0.425404157,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,34
91706,2020/4/5,10,9,2536,4937,1191,872,13,98,77342,5755,0.00012929600000000002,0.0001164,2,0.469637224,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,16
91706,2020/4/12,25,15,2375,5220,1197,968,6,99,77342,5755,0.00032324,0.0001939,2,0.504,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,31
91706,2020/4/19,41,16,2187,5019,1042,996,12,98,77342,5755,0.000530113,0.0002069,2,0.47645176,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,28
91706,2020/4/26,72,31,2349,5368,1049,881,16,98,77342,5755,0.00093093,0.000400737,2,0.44657301,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,49
91706,2020/5/3,100,28,2317,5455,1039,837,15,98,77342,5755,0.001292959,0.000362,2,0.448424687,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,43
91706,2020/5/10,149,49,2408,5220,1063,827,17,97,77342,5755,0.001926508,0.000633576,2,0.441445183,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,69
91711,2020/3/29,1,1,1444,72500,602,975,174,84,36854,2455,2.71e-05,2.71e-05,2,0.4168975070000001,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,7
91711,2020/4/5,5,6,1626,62217,720,916,145,86,36854,2455,0.00013567,0.00016269999999999994,2,0.442804428,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,3
91711,2020/4/12,12,7,1518,60991,742,993,139,87,36854,2455,0.00032560900000000003,0.00019,2,0.488801054,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,7
91711,2020/4/19,15,3,1410,67873,637,1027,148,87,36854,2455,0.000407011,8.13e-05,2,0.45177305,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,2
91711,2020/4/26,22,7,1484,67221,609,959,148,86,36854,2455,0.00059695,0.0001899,2,0.410377358,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,5
91711,2020/5/3,24,2,1393,39836,606,968,93,91,36854,2455,0.0006512180000000001,5.4299999999999985e-05,2,0.435032304,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,2
